Sublist	Category	Term	RT	Genes	Count	%	P-Value	Benjamini	Fisher Exact	-Log
	INTERPRO	CS-like domain	RT		6	0.5	6.10E-03	1.20E-01	9.40E-04	3.026872146
	INTERPRO	Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase	RT		5	0.4	9.50E-03	1.80E-01	1.20E-03	2.920818754
	INTERPRO	CID domain	RT		4	0.3	1.40E-02	2.30E-01	1.20E-03	2.920818754
	INTERPRO	"Ataxin-2, C-terminal"	RT		4	0.3	1.40E-02	2.30E-01	1.20E-03	2.920818754
	INTERPRO	"D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding"	RT		3	0.2	2.60E-02	3.70E-01	1.20E-03	2.920818754
	INTERPRO	"Aspartyl/Asparaginyl-tRNA synthetase, class IIb"	RT		3	0.2	2.60E-02	3.70E-01	1.20E-03	2.920818754
	INTERPRO	Ubiquitin-activating enzyme	RT		3	0.2	2.60E-02	3.70E-01	1.20E-03	2.920818754
	INTERPRO	Ezrin/radixin/moesin	RT		3	0.2	2.60E-02	3.70E-01	1.20E-03	2.920818754
	INTERPRO	RNA-binding S4 domain	RT		3	0.2	2.60E-02	3.70E-01	1.20E-03	2.920818754
	INTERPRO	"Translation elongation factor EFG/EF2, domain IV"	RT		3	0.2	2.60E-02	3.70E-01	1.20E-03	2.920818754
	INTERPRO	NOPS	RT		3	0.2	2.60E-02	3.70E-01	1.20E-03	2.920818754
	INTERPRO	Nuclear factor hnRNPA1	RT		3	0.2	2.60E-02	3.70E-01	1.20E-03	2.920818754
	INTERPRO	Ribosomal protein L23/L15e core domain	RT		3	0.2	2.60E-02	3.70E-01	1.20E-03	2.920818754
	INTERPRO	Protein disulphide isomerase	RT		3	0.2	2.60E-02	3.70E-01	1.20E-03	2.920818754
	INTERPRO	"Ezrin/radixin/moesin, C-terminal"	RT		3	0.2	2.60E-02	3.70E-01	1.20E-03	2.920818754
	INTERPRO	"D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain"	RT		3	0.2	2.60E-02	3.70E-01	1.20E-03	2.920818754
	INTERPRO	EF-hand-like domain	RT		33	2.5	3.30E-03	7.00E-02	1.80E-03	2.744727495
	INTERPRO	"Clathrin/coatomer adaptor, adaptin-like, N-terminal"	RT		5	0.4	1.30E-02	2.30E-01	1.80E-03	2.744727495
	INTERPRO	Histone H1/H5	RT		5	0.4	1.30E-02	2.30E-01	1.80E-03	2.744727495
	INTERPRO	EF-hand domain	RT		29	2.2	3.70E-03	7.70E-02	1.90E-03	2.721246399
	INTERPRO	"EF-Hand 1, calcium-binding site"	RT		24	1.8	4.40E-03	8.90E-02	2.10E-03	2.677780705
	INTERPRO	Protein arginine N-methyltransferase	RT		4	0.3	2.00E-02	3.20E-01	2.10E-03	2.677780705
	INTERPRO	L-lactate/malate dehydrogenase	RT		4	0.3	2.00E-02	3.20E-01	2.10E-03	2.677780705
	INTERPRO	"Lactate/malate dehydrogenase, N-terminal"	RT		4	0.3	2.00E-02	3.20E-01	2.10E-03	2.677780705
	INTERPRO	"Aminoacyl-tRNA synthetase, class II (G/ H/ P/ S), conserved domain"	RT		4	0.3	2.00E-02	3.20E-01	2.10E-03	2.677780705
	INTERPRO	"Small GTPase superfamily, ARF/SAR type"	RT		8	0.6	1.00E-02	1.90E-01	2.60E-03	2.585026652
	INTERPRO	"Glutathione S-transferase, C-terminal-like"	RT		8	0.6	1.00E-02	1.90E-01	2.60E-03	2.585026652
	INTERPRO	HSP20-like chaperone	RT		7	0.5	1.20E-02	2.30E-01	2.90E-03	2.537602002
	INTERPRO	Tetratricopeptide TPR-1	RT		7	0.5	1.20E-02	2.30E-01	2.90E-03	2.537602002
	INTERPRO	"Heat shock protein Hsp90, conserved site"	RT		3	0.2	4.10E-02	5.20E-01	2.90E-03	2.537602002
	INTERPRO	Lamin Tail Domain	RT		3	0.2	4.10E-02	5.20E-01	2.90E-03	2.537602002
	INTERPRO	Prefoldin beta-like	RT		3	0.2	4.10E-02	5.20E-01	2.90E-03	2.537602002
	INTERPRO	Nucleoside phosphorylase domain	RT		3	0.2	4.10E-02	5.20E-01	2.90E-03	2.537602002
	INTERPRO	"Thiolase, active site"	RT		3	0.2	4.10E-02	5.20E-01	2.90E-03	2.537602002
	INTERPRO	Moesin	RT		3	0.2	4.10E-02	5.20E-01	2.90E-03	2.537602002
	INTERPRO	Ribose-phosphate diphosphokinase	RT		3	0.2	4.10E-02	5.20E-01	2.90E-03	2.537602002
	INTERPRO	"Histidine triad, conserved site"	RT		3	0.2	4.10E-02	5.20E-01	2.90E-03	2.537602002
	INTERPRO	SPOC like C-terminal domain	RT		3	0.2	4.10E-02	5.20E-01	2.90E-03	2.537602002
	INTERPRO	"Pyridoxal phosphate-dependent transferase, major region, subdomain 2"	RT		8	0.6	1.20E-02	2.20E-01	3.10E-03	2.508638306
	INTERPRO	Thiolase-like	RT		4	0.3	2.70E-02	3.70E-01	3.30E-03	2.48148606
	INTERPRO	UBA/THIF-type NAD/FAD binding fold	RT		4	0.3	2.70E-02	3.70E-01	3.30E-03	2.48148606
	INTERPRO	"Lactate/malate dehydrogenase, C-terminal"	RT		4	0.3	2.70E-02	3.70E-01	3.30E-03	2.48148606
	INTERPRO	Anticodon-binding	RT		4	0.3	2.70E-02	3.70E-01	3.30E-03	2.48148606
	INTERPRO	HSP40/DnaJ peptide-binding	RT		4	0.3	2.70E-02	3.70E-01	3.30E-03	2.48148606
	INTERPRO	KOW	RT		4	0.3	2.70E-02	3.70E-01	3.30E-03	2.48148606
	INTERPRO	"Chaperone DnaJ, C-terminal"	RT		4	0.3	2.70E-02	3.70E-01	3.30E-03	2.48148606
	INTERPRO	"Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal"	RT		4	0.3	2.70E-02	3.70E-01	3.30E-03	2.48148606
	INTERPRO	Small GTPase superfamily	RT		19	1.4	9.10E-03	1.70E-01	4.20E-03	2.37675071
	INTERPRO	"Alcohol dehydrogenase, C-terminal"	RT		5	0.4	2.60E-02	3.70E-01	4.70E-03	2.327902142
	INTERPRO	"Polyketide synthase, enoylreductase"	RT		5	0.4	2.60E-02	3.70E-01	4.70E-03	2.327902142
	INTERPRO	G-protein beta WD-40 repeat	RT		14	1.1	1.20E-02	2.20E-01	4.80E-03	2.318758763
	INTERPRO	GroES-like	RT		6	0.5	2.10E-02	3.40E-01	4.80E-03	2.318758763
	INTERPRO	Ribosomal protein L7Ae/L30e/S12e/Gadd45	RT		4	0.3	3.50E-02	4.70E-01	4.90E-03	2.30980392
	INTERPRO	"Pyridoxal phosphate-dependent transferase, major region, subdomain 1"	RT		8	0.6	2.30E-02	3.60E-01	7.00E-03	2.15490196
	INTERPRO	Ubiquitin conserved site	RT		4	0.3	4.40E-02	5.50E-01	7.00E-03	2.15490196
	INTERPRO	"HEAT, type 2"	RT		5	0.4	3.70E-02	5.00E-01	7.80E-03	2.107905397
	INTERPRO	Calponin homology domain	RT		12	0.9	2.20E-02	3.50E-01	9.00E-03	2.045757491
	INTERPRO	Pyridoxal phosphate-dependent transferase	RT		8	0.6	2.90E-02	3.90E-01	9.30E-03	2.031517051
	INTERPRO	Actin/actin-like conserved site	RT		5	0.4	4.40E-02	5.50E-01	9.80E-03	2.008773924
	INTERPRO	Tetratricopeptide-like helical	RT		25	1.9	1.80E-02	3.00E-01	1.00E-02	2
	INTERPRO	"Ubiquitin-associated/translation elongation factor EF1B, N-terminal, eukaryote"	RT		8	0.6	3.20E-02	4.40E-01	1.10E-02	1.958607315
	INTERPRO	Aldolase-type TIM barrel	RT		8	0.6	4.00E-02	5.20E-01	1.40E-02	1.853871964
	KEGG_PATHWAY	Ribosome	RT		76	5.7	4.20E-33	1.30E-30	5.30E-34	33.27572413
	KEGG_PATHWAY	Amyotrophic lateral sclerosis	RT		108	8.1	3.70E-25	5.90E-23	1.00E-25	25
	KEGG_PATHWAY	Proteasome	RT		34	2.6	5.50E-23	5.90E-21	2.40E-24	23.61978876
	KEGG_PATHWAY	Coronavirus disease - COVID-19	RT		78	5.9	8.00E-22	6.40E-20	1.80E-22	21.74472749
	KEGG_PATHWAY	Spliceosome	RT		60	4.5	1.30E-21	8.20E-20	2.20E-22	21.65757732
	KEGG_PATHWAY	Parkinson disease	RT		83	6.2	7.30E-21	3.90E-19	1.90E-21	20.7212464
	KEGG_PATHWAY	Prion disease	RT		83	6.2	4.50E-20	2.00E-18	1.20E-20	19.92081875
	KEGG_PATHWAY	Carbon metabolism	RT		49	3.7	1.20E-18	4.80E-17	1.90E-19	18.7212464
	KEGG_PATHWAY	Protein processing in endoplasmic reticulum	RT		57	4.3	9.20E-16	3.30E-14	1.60E-16	15.79588002
	KEGG_PATHWAY	Huntington disease	RT		81	6.1	1.40E-15	4.60E-14	4.30E-16	15.36653154
	KEGG_PATHWAY	Pathways of neurodegeneration - multiple diseases	RT		105	7.9	3.50E-14	1.00E-12	1.40E-14	13.85387196
	KEGG_PATHWAY	Alzheimer disease	RT		88	6.6	6.40E-13	1.70E-11	2.50E-13	12.60205999
	KEGG_PATHWAY	Biosynthesis of amino acids	RT		32	2.4	2.60E-12	6.50E-11	4.20E-13	12.37675071
	KEGG_PATHWAY	Spinocerebellar ataxia	RT		41	3.1	2.70E-09	6.10E-08	7.70E-10	9.113509275
	KEGG_PATHWAY	Citrate cycle (TCA cycle)	RT		16	1.2	5.60E-08	1.10E-06	6.00E-09	8.22184875
	KEGG_PATHWAY	Nucleocytoplasmic transport	RT		33	2.5	2.30E-08	5.00E-07	6.10E-09	8.214670165
	KEGG_PATHWAY	Salmonella infection	RT		55	4.1	9.10E-08	1.70E-06	3.70E-08	7.431798276
	KEGG_PATHWAY	Viral carcinogenesis	RT		47	3.5	2.50E-07	4.50E-06	9.80E-08	7.008773924
	KEGG_PATHWAY	Aminoacyl-tRNA biosynthesis	RT		22	1.7	1.70E-06	2.90E-05	3.90E-07	6.408935393
	KEGG_PATHWAY	Bacterial invasion of epithelial cells	RT		24	1.8	1.90E-06	3.00E-05	4.80E-07	6.318758763
	KEGG_PATHWAY	Shigellosis	RT		51	3.8	2.40E-06	3.70E-05	1.10E-06	5.958607315
	KEGG_PATHWAY	Tight junction	RT		39	2.9	3.00E-06	4.40E-05	1.20E-06	5.920818754
	KEGG_PATHWAY	Pathogenic Escherichia coli infection	RT		43	3.2	4.00E-06	5.60E-05	1.60E-06	5.795880017
	KEGG_PATHWAY	Glycolysis / Gluconeogenesis	RT		21	1.6	8.90E-06	1.20E-04	2.30E-06	5.638272164
	KEGG_PATHWAY	2-Oxocarboxylic acid metabolism	RT		10	0.8	4.80E-05	5.50E-04	5.50E-06	5.259637311
	KEGG_PATHWAY	Cysteine and methionine metabolism	RT		17	1.3	3.50E-05	4.50E-04	8.30E-06	5.080921908
	KEGG_PATHWAY	Legionellosis	RT		18	1.4	4.20E-05	5.00E-04	1.10E-05	4.958607315
	KEGG_PATHWAY	Endocytosis	RT		48	3.6	4.10E-05	5.00E-04	2.00E-05	4.698970004
	KEGG_PATHWAY	Pentose phosphate pathway	RT		12	0.9	1.20E-04	1.30E-03	2.20E-05	4.657577319
	KEGG_PATHWAY	Glyoxylate and dicarboxylate metabolism	RT		12	0.9	1.20E-04	1.30E-03	2.20E-05	4.657577319
	KEGG_PATHWAY	Glutathione metabolism	RT		17	1.3	1.60E-04	1.60E-03	4.30E-05	4.366531544
	KEGG_PATHWAY	Pyruvate metabolism	RT		15	1.1	2.00E-04	2.00E-03	5.00E-05	4.301029996
	KEGG_PATHWAY	Central carbon metabolism in cancer	RT		19	1.4	2.10E-04	2.00E-03	6.60E-05	4.180456064
	KEGG_PATHWAY	Metabolic pathways	RT		203	15.3	9.60E-05	1.10E-03	7.00E-05	4.15490196
	KEGG_PATHWAY	Adherens junction	RT		19	1.4	2.60E-04	2.30E-03	8.10E-05	4.091514981
	KEGG_PATHWAY	Diabetic cardiomyopathy	RT		39	2.9	2.20E-04	2.00E-03	1.10E-04	3.958607315
	KEGG_PATHWAY	Nucleotide metabolism	RT		21	1.6	3.50E-04	3.00E-03	1.20E-04	3.920818754
	KEGG_PATHWAY	DNA replication	RT		12	0.9	7.60E-04	6.20E-03	1.80E-04	3.744727495
	KEGG_PATHWAY	mRNA surveillance pathway	RT		22	1.7	8.30E-04	6.60E-03	3.20E-04	3.494850022
	KEGG_PATHWAY	RNA degradation	RT		19	1.4	1.00E-03	7.80E-03	3.70E-04	3.431798276
	KEGG_PATHWAY	Chemical carcinogenesis - reactive oxygen species	RT		40	3	7.60E-04	6.20E-03	3.90E-04	3.408935393
	KEGG_PATHWAY	Biosynthesis of cofactors	RT		30	2.3	9.70E-04	7.60E-03	4.50E-04	3.346787486
	KEGG_PATHWAY	Systemic lupus erythematosus	RT		27	2	1.50E-03	1.10E-02	7.00E-04	3.15490196
	KEGG_PATHWAY	Oxidative phosphorylation	RT		26	2	2.60E-03	1.90E-02	1.20E-03	2.920818754
	KEGG_PATHWAY	Fructose and mannose metabolism	RT		10	0.8	5.30E-03	3.70E-02	1.40E-03	2.853871964
	KEGG_PATHWAY	Regulation of actin cytoskeleton	RT		37	2.8	3.30E-03	2.40E-02	1.80E-03	2.744727495
	KEGG_PATHWAY	Pyrimidine metabolism	RT		14	1.1	5.70E-03	3.80E-02	2.00E-03	2.698970004
	KEGG_PATHWAY	Antigen processing and presentation	RT		17	1.3	5.80E-03	3.80E-02	2.40E-03	2.619788758
	KEGG_PATHWAY	Ferroptosis	RT		11	0.8	7.90E-03	5.00E-02	2.50E-03	2.602059991
	KEGG_PATHWAY	Epstein-Barr virus infection	RT		34	2.6	5.70E-03	3.80E-02	3.20E-03	2.494850022
	KEGG_PATHWAY	Neutrophil extracellular trap formation	RT		32	2.4	7.30E-03	4.70E-02	4.10E-03	2.387216143
	KEGG_PATHWAY	Fatty acid elongation	RT		8	0.6	1.80E-02	1.00E-01	4.90E-03	2.30980392
	KEGG_PATHWAY	Purine metabolism	RT		23	1.7	1.20E-02	7.60E-02	6.30E-03	2.200659451
	KEGG_PATHWAY	Protein export	RT		7	0.5	2.70E-02	1.50E-01	7.20E-03	2.142667504
	KEGG_PATHWAY	Phagosome	RT		26	2	1.40E-02	8.30E-02	7.40E-03	2.13076828
	KEGG_PATHWAY	HIF-1 signaling pathway	RT		20	1.5	1.70E-02	9.80E-02	8.20E-03	2.086186148
	KEGG_PATHWAY	Tryptophan metabolism	RT		10	0.8	2.60E-02	1.50E-01	9.50E-03	2.022276395
	KEGG_PATHWAY	Amino sugar and nucleotide sugar metabolism	RT		11	0.8	2.70E-02	1.50E-01	1.10E-02	1.958607315
	KEGG_PATHWAY	Arginine and proline metabolism	RT		11	0.8	3.10E-02	1.60E-01	1.20E-02	1.920818754
	KEGG_PATHWAY	Biosynthesis of nucleotide sugars	RT		9	0.7	3.40E-02	1.70E-01	1.20E-02	1.920818754
	KEGG_PATHWAY	Necroptosis	RT		26	2	2.30E-02	1.30E-01	1.30E-02	1.886056648
	KEGG_PATHWAY	One carbon pool by folate	RT		6	0.5	5.00E-02	2.40E-01	1.40E-02	1.853871964
	KEGG_PATHWAY	Drug metabolism - other enzymes	RT		15	1.1	3.50E-02	1.80E-01	1.70E-02	1.769551079
	KEGG_PATHWAY	Alcoholism	RT		29	2.2	3.00E-02	1.60E-01	1.80E-02	1.744727495
	KEGG_PATHWAY	Viral myocarditis	RT		12	0.9	4.30E-02	2.10E-01	1.90E-02	1.721246399
	KEGG_PATHWAY	Cell cycle	RT		21	1.6	3.60E-02	1.80E-01	2.00E-02	1.698970004
	KEGG_PATHWAY	Apoptosis	RT		22	1.7	4.20E-02	2.10E-01	2.40E-02	1.619788758
