Protein IDs,Protein names,Gene names,Razor + unique peptides,Sequence coverage [%],Mol. weight [kDa],Sequence length,Q-value,Score,Intensity,Peptide IDs,Evidence IDs,Best MS/MS
K9J7B2,,Ugt1a6b,4,34.3,60.49,531,0.0,12.533,42398000.0,1081;2993;4002;5520;5778;6087;6200;7739;8305;10159;12247;17347;17528;17579,7717;7718;7719;7720;7721;7722;7723;7724;7725;7726;7727;7728;7729;7730;7731;7732;7733;7734;7735;7736;7737;7738;20532;20533;20534;20535;20536;20537;26556;26557;26558;26559;26560;35660;35661;35662;35663;35664;35665;35666;37360;37361;37362;37363;37364;37365;37366;37367;37368;37369;37370;37371;37372;37373;37374;37375;37376;37377;37378;37379;37380;37381;37382;39580;39581;39582;39583;39584;39585;39586;39587;39588;39589;39590;39591;39592;39593;39594;39595;39596;39597;39598;39599;39600;39601;40323;40324;40325;40326;40327;40328;40329;40330;40331;40332;51222;51223;51224;55369;55370;55371;55372;55373;55374;55375;55376;55377;55378;55379;55380;55381;55382;55383;55384;67408;67409;67410;67411;67412;67413;67414;67415;67416;67417;67418;67419;81325;81326;81327;81328;81329;81330;81331;81332;81333;81334;81335;81336;81337;81338;81339;81340;115337;115338;115339;115340;115341;115342;115343;115344;115345;115346;115347;115348;115349;115350;115351;115352;115353;115354;115355;115356;115357;115358;115359;115360;115361;115362;115363;115364;115365;115366;115367;115368;115369;115370;115371;115372;115373;115374;115375;116436;116437;116438;116439;116440;116441;116442;116791;116792;116793;116794;116795;116796;116797;116798;116799,9320
L7N466,5-formyltetrahydrofolate cyclo-ligase,Mthfsl;Mthfs,3,23.2,23.183,203,0.0,11.331,5971800.0,3607;10859;15485,23921;23922;23923;23924;23925;23926;23927;23928;72220;72221;72222;72223;72224;72225;72226;72227;101552;101553;101554;101555;101556;101557,28888
O08529,Calpain-2 catalytic subunit,Capn2,8,18.9,79.871,700,0.0,28.491,9882000.0,324;4878;9290;10313;10398;11814;12230;17814,2287;31389;61983;61984;61985;68634;68635;68636;68637;68638;68639;69193;69194;78802;78803;78804;81189;118486;118487;118488;118489;118490;118491,2712
O08547,Vesicle-trafficking protein SEC22b,Sec22b,5,34.4,24.74,215,0.0,48.052,3866700.0,2716;8180;8941;12042;15696,18668;54490;54491;54492;54493;54494;59635;59636;59637;80147;103132;103133;103134;103135;103136,22559
O08553,Dihydropyrimidinase-related protein 2,Dpysl2,8,20.6,62.277,572,0.0,78.828,9522000.0,5494;6466;11221;11665;13071;13445;13939;15019,35503;42378;42379;42380;42381;42382;42383;74697;77853;86491;86492;86493;88412;88413;88414;91302;91303;98457;98458,42956
O08573,Galectin-9,Lgals9,8,29.5,40.035,353,0.0,112.35,79184000.0,1777;5077;5149;5399;12075;12360;13919;16779,12674;12675;12676;12677;12678;12679;12680;32759;32760;32761;32762;32763;32764;32765;32766;32767;32768;33234;34860;34861;34862;34863;34864;80320;82012;82013;82014;82015;82016;82017;82018;91186;91187;91188;111426,15464
O08583,THO complex subunit 4;Aly/REF export factor 2,Alyref;Alyref2,4,16.9,26.94,255,0.0,23.801,1411800.0,11150;11232;12695;14026,74158;74159;74725;74726;84282;91855,89495
O08585,Clathrin light chain A,Clta,2,7.2,25.604,235,0.00041408,2.8797,7876800.0,4088;10565,27031;27032;27033;27034;27035;70275;70276,32726
O08600,"Endonuclease G, mitochondrial",Endog,4,16.0,32.19,294,0.0,19.484,4369400.0,4603;5373;14658;17670,29839;29840;34714;34715;95784;95785;95786;95787;95788;95789;95790;95791;95792;117506,36187
O08601,Microsomal triglyceride transfer protein large subunit,Mttp,29,36.6,99.098,894,0.0,323.31,749420000.0,338;464;769;2819;3586;3671;3787;5375;5847;6665;7620;8705;9801;10877;11457;11733;11969;12029;12221;12694;13395;13600;13804;13841;14168;15489;17452;17551;17859,2350;3105;3106;3107;3108;5336;5337;5338;5339;5340;5341;5342;5343;5344;5345;5346;5347;5348;19444;19445;19446;23844;23845;23846;23847;24339;24340;24341;24342;24343;24344;24345;24346;24347;24348;24349;24350;25143;25144;25145;25146;25147;25148;25149;25150;25151;34722;34723;34724;34725;37946;37947;37948;37949;37950;37951;37952;43725;50471;50472;50473;50474;50475;50476;50477;50478;50479;50480;50481;50482;50483;50484;58252;58253;65118;65119;65120;65121;65122;65123;65124;65125;65126;65127;72332;72333;72334;72335;72336;72337;76469;76470;76471;76472;76473;76474;76475;76476;76477;76478;76479;76480;76481;76482;76483;76484;76485;76486;76487;76488;78246;78247;78248;78249;78250;78251;78252;78253;78254;78255;78256;78257;78258;78259;78260;78261;78262;79786;79787;79788;79789;79790;79791;79792;79793;79794;79795;79796;79797;79798;79799;80093;80094;80095;81118;81119;81120;81121;81122;81123;81124;81125;84274;84275;84276;84277;84278;84279;84280;84281;88131;88132;88133;88134;88135;88136;88137;88138;89342;89343;89344;89345;89346;90517;90518;90519;90520;90521;90522;90523;90524;90525;90526;90527;90528;90529;90716;90717;90718;90719;90720;90721;90722;90723;90724;92794;92795;92796;92797;92798;92799;92800;92801;92802;92803;101567;101568;101569;101570;101571;101572;101573;101574;101575;115999;116000;116001;116002;116003;116004;116005;116006;116007;116008;116009;116010;116011;116012;116013;116589;116590;116591;116592;116593;116594;116595;116596;116597;118845;118846;118847;118848;118849;118850;118851,2783
O08663,Methionine aminopeptidase 2,Metap2,4,8.8,52.921,478,0.0,18.646,2843000.0,4533;5825;11863;17535,29490;29491;37787;37788;37789;79195;79196;79197;116498,35761
O08677,Kininogen-1;Kininogen-1 heavy chain;Bradykinin;Kininogen-1 light chain,Kng1,4,8.9,73.101,661,0.0,56.29,14531000.0,1896;2494;4561;5467,13229;13230;13231;13232;13233;17366;17367;29594;29595;29596;29597;29598;35336;35337;35338,16086
O08705,Sodium/bile acid cotransporter,Slc10a1,2,6.1,39.413,362,0.0,21.521,5582300.0,17;6325,70;71;72;73;74;41395,83
O08709,Peroxiredoxin-6,Prdx6,14,67.0,24.87,224,0.0,282.77,1251900000.0,2262;2481;2559;6017;8754;9748;10349;10665;11860;12577;12799;17081;17082;17094,15543;15544;15545;15546;15547;15548;15549;15550;15551;15552;15553;15554;15555;15556;15557;17284;17285;17286;17287;17288;17289;17818;17819;17820;17821;17822;17823;17824;17825;17826;17827;17828;17829;17830;17831;17832;17833;17834;17835;17836;17837;17838;17839;17840;17841;17842;17843;17844;17845;17846;17847;17848;17849;17850;17851;17852;17853;17854;17855;17856;17857;17858;17859;17860;17861;39012;39013;39014;39015;39016;39017;39018;39019;39020;39021;58524;58525;58526;58527;58528;58529;58530;58531;58532;58533;58534;58535;58536;58537;58538;58539;58540;58541;58542;58543;58544;58545;58546;58547;58548;58549;58550;58551;58552;58553;58554;58555;58556;64819;64820;64821;64822;64823;64824;64825;64826;64827;64828;68866;68867;68868;68869;68870;68871;68872;68873;70937;70938;70939;70940;70941;70942;70943;70944;70945;70946;70947;70948;79176;79177;79178;79179;79180;83430;83431;83432;83433;83434;83435;83436;83437;83438;83439;83440;83441;83442;83443;83444;83445;83446;83447;83448;83449;83450;83451;83452;83453;83454;83455;83456;83457;83458;83459;83460;83461;83462;83463;83464;83465;84938;84939;84940;84941;113338;113339;113340;113341;113342;113343;113344;113345;113346;113347;113348;113349;113350;113351;113352;113353;113354;113355;113356;113357;113358;113359;113360;113361;113362;113363;113364;113365;113366;113367;113368;113369;113370;113371;113372;113373;113374;113375;113376;113377;113378;113488;113489;113490;113491;113492;113493;113494;113495;113496;113497;113498;113499;113500;113501;113502;113503;113504;113505,18829
O08749,"Dihydrolipoyl dehydrogenase, mitochondrial",Dld,13,35.8,54.272,509,0.0,209.41,207090000.0,252;1021;3443;6257;7601;8300;11846;13421;13493;13635;15852;16440;17113,1811;1812;1813;1814;1815;1816;7336;7337;7338;7339;7340;7341;7342;23143;23144;40764;40765;40766;40767;40768;50380;50381;50382;55313;55314;55315;55316;55317;55318;55319;55320;55321;55322;55323;55324;55325;55326;55327;55328;79061;79062;79063;79064;79065;79066;79067;79068;79069;79070;79071;79072;79073;79074;88237;88238;88239;88240;88241;88242;88243;88244;88245;88246;88247;88248;88249;88250;88251;88252;88253;88254;88255;88648;88649;88650;89540;89541;89542;89543;89544;89545;89546;89547;89548;89549;89550;89551;89552;89553;104427;104428;104429;104430;104431;104432;104433;104434;104435;108682;108683;108684;108685;108686;108687;108688;108689;113658,2178
O08756,3-hydroxyacyl-CoA dehydrogenase type-2,Hsd17b10,10,60.5,27.418,261,0.0,153.06,612110000.0,2564;3984;6870;7600;7868;9562;9577;10881;11882;17163,17879;17880;26426;26427;45113;45114;50378;50379;52195;52196;52197;52198;52199;52200;52201;52202;52203;52204;52205;52206;52207;52208;52209;52210;52211;52212;52213;52214;52215;52216;52217;52218;52219;52220;52221;63614;63615;63616;63617;63618;63729;63730;63731;63732;63733;63734;63735;63736;63737;63738;63739;63740;63741;63742;63743;63744;63745;63746;63747;63748;72353;72354;72355;72356;72357;72358;72359;72360;72361;72362;72363;72364;72365;72366;72367;72368;72369;72370;72371;72372;72373;72374;79288;79289;79290;79291;79292;79293;79294;79295;79296;79297;79298;113962;113963;113964;113965;113966;113967;113968;113969;113970;113971;113972;113973;113974;113975;113976;113977;113978,21652
O08788,Dynactin subunit 1,Dctn1,5,6.7,141.67,1281,0.0,17.613,228580.0,505;2186;4250;11534;11565,3365;3366;14908;27891;27892;76960;76961;76962;77146;77147,4069
O08795,Glucosidase 2 subunit beta,Prkcsh,11,29.6,58.792,521,0.0,140.53,148120000.0,4555;4682;7109;8059;9967;11053;11546;13704;13993;16629;17589,29560;29561;29562;29563;29564;29565;29566;29567;29568;29569;30216;30217;30218;30219;46808;46809;46810;46811;46812;46813;53544;66431;66432;73618;73619;77017;77018;77019;77020;77021;77022;77023;77024;77025;77026;77027;77028;77029;77030;77031;77032;77033;77034;77035;77036;89864;91635;91636;91637;110336;110337;110338;116854;116855;116856;116857;116858;116859;116860;116861,35843
O08807,Peroxiredoxin-4,Prdx4,7,38.7,31.052,274,0.0,107.1,127290000.0,3286;4328;6373;7103;7105;8294;10980;13020;13093,22101;22102;22103;22104;22105;22106;22107;22108;22109;28290;28291;28292;28293;28294;28295;28296;28297;28298;28299;28300;28301;28302;28303;28304;41696;41697;41698;41699;41700;41701;46731;46732;46733;46734;46735;46736;46776;46777;46778;46779;46780;46781;55263;55264;55265;55266;55267;55268;55269;55270;55271;55272;55273;73169;73170;73171;73172;73173;86197;86580;86581;86582;86583;86584;86585;86586;86587;86588;86589;86590;86591;86592;86593;86594;86595;86596;86597;86598;86599;86600;86601,26712
O08808,Protein diaphanous homolog 1,Diaph1,4,3.5,139.34,1255,0.0,4.298,589190.0,2775;4119;5430;9633,19205;27235;27236;35066;64148;64149,23292
O08810,116 kDa U5 small nuclear ribonucleoprotein component,Eftud2,6,9.4,109.36,971,0.0,5.9856,12393000.0,490;6148;6333;7477;8538;14756;17552,3270;3271;3272;39989;39990;39991;39992;39993;39994;39995;41415;49633;49634;49635;49636;49637;57090;96584;96585;96586;116598,3955
O08914,Fatty-acid amide hydrolase 1,Faah,12,33.7,63.221,579,0.0,187.7,24330000.0,603;945;6264;6775;6968;8888;10544;10567;11054;13034;14222;16245,4104;6698;6699;6700;6701;6702;6703;6704;6705;6706;6707;6708;40821;40822;40823;40824;40825;40826;40827;40828;40829;40830;40831;40832;40833;40834;40835;40836;40837;40838;40839;40840;40841;40842;40843;40844;40845;40846;44497;44498;44499;44500;44501;44502;44503;44504;44505;45879;45880;45881;45882;45883;45884;59289;59290;70147;70148;70149;70150;70151;70152;70153;70154;70155;70156;70157;70158;70278;70279;70280;70281;70282;70283;70284;70285;70286;70287;70288;70289;70290;73620;86301;93122;93123;93124;93125;93126;93127;93128;93129;107263;107264;107265;107266;107267,4954
O08966,Solute carrier family 22 member 1,Slc22a1,5,11.5,61.52,556,0.0,10.213,7205800.0,6826;11492;12789;14224;14259,44878;44879;44880;44881;44882;44883;44884;44885;44886;44887;76640;76641;84878;93132;93133;93376;93377;93378;93379;93380,54332
O08997,Copper transport protein ATOX1,Atox1,3,47.1,7.3384,68,0.0,146.83,470900000.0,9606;9607;15853,63933;63934;63935;63936;63937;63938;63939;63940;63941;63942;63943;63944;63945;63946;63947;63948;63949;63950;104436;104437;104438;104439;104440;104441;104442;104443;104444;104445;104446;104447;104448;104449;104450;104451;104452;104453;104454;104455;104456;104457;104458;104459;104460;104461;104462;104463;104464;104465;104466;104467;104468;104469;104470;104471,77164
O09012,Peroxisomal targeting signal 1 receptor,Pex5,12,27.7,70.755,639,0.0,48.277,9818400.0,888;1892;2408;2625;3477;5967;6988;9296;11213;13470;17247;18006,6267;6268;6269;6270;6271;6272;6273;13217;13218;13219;16803;18148;23374;38679;46047;46048;46049;62034;62035;62036;62037;62038;62039;62040;74657;74658;88525;88526;114555;114556;119987;119988;119989;119990;119991;119992,7616
O09044,Synaptosomal-associated protein 23;Synaptosomal-associated protein 25,Snap23;Snap25,2,11.4,23.261,210,0.0,4.418,1611000.0,7629;8045,50505;50506;53461;53462;53463,60970
O09061,Proteasome subunit beta type-1,Psmb1,4,24.2,26.372,240,0.0,84.97,77967000.0,586;5827;10632;12126,3994;3995;3996;3997;3998;3999;4000;4001;4002;4003;4004;4005;4006;4007;4008;4009;37799;37800;37801;37802;37803;37804;37805;37806;37807;37808;37809;70770;80575;80576;80577;80578;80579;80580;80581;80582;80583;80584;80585;80586;80587;80588;80589;80590;80591;80592;80593;80594;80595;80596;80597;80598;80599;80600;80601;80602;80603;80604;80605,4824
O09110,Dual specificity mitogen-activated protein kinase kinase 3,Map2k3,3,12.1,39.296,347,0.0004075,2.7245,407160.0,3966;8259;11306,26303;55048;55049;55050;55051;75209;75210;75211,31854
O09111,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial",Ndufb11,3,37.1,17.444,151,0.0,68.992,8970800.0,4426;4778;12175,29016;29017;29018;29019;29020;30753;30754;30755;30756;30757;30758;30759;80837;80838;80839;80840;80841;80842;80843;80844;80845,35210
O09131,Glutathione S-transferase omega-1,Gsto1,9,41.7,27.497,240,0.0,46.047,273130000.0,3412;4850;6654;7076;9246;9298;11059;12003;16756,22995;22996;22997;22998;31241;31242;31243;31244;31245;31246;31247;31248;31249;31250;43628;43629;43630;43631;43632;43633;43634;43635;46592;46593;46594;46595;46596;46597;46598;46599;46600;61758;62052;62053;73635;73636;79970;79971;111254;111255;111256;111257;111258;111259;111260;111261;111262;111263,27784
O09158,Cytochrome P450 3A25,Cyp3a25;Cyp3a59,3,6.6,58.121,503,0.0,7.2114,1534400.0,4290;12195;15172,28065;80954;80955;80956;99572,34013
O09159,Lysosomal alpha-mannosidase,Man2b1,6,8.3,114.65,1013,0.0,25.458,1244600.0,1330;1451;5339;6910;10444;13198,9855;10704;34459;34460;45420;45421;69494;87161,12121
O09167,60S ribosomal protein L21,Rpl21,4,26.9,18.579,160,0.0,9.3931,28202000.0,4394;5891;6815;17233,28841;28842;28843;28844;28845;28846;28847;28848;28849;38212;44817;114466;114467;114468;114469;114470;114471;114472;114473;114474,34989
O09172,Glutamate--cysteine ligase regulatory subunit,Gclm,7,31.4,30.534,274,0.0,115.89,86082000.0,69;1407;3768;6975;8577;9474;15180,509;510;511;10339;10340;10341;10342;10343;10344;10345;10346;10347;10348;10349;24973;24974;45971;57404;57405;57406;57407;57408;57409;57410;57411;57412;62998;99659;99660;99661;99662;99663,595
O09173,"Homogentisate 1,2-dioxygenase",Hgd,19,63.4,49.959,445,0.0,132.79,586110000.0,1773;2221;5580;6626;8097;8855;10041;11605;11773;12539;12938;13018;14100;14767;15906;16730;17326;17731;17886,12663;12664;12665;12666;12667;12668;15095;15096;15097;15098;15099;15100;15101;15102;36036;36037;36038;36039;36040;36041;36042;36043;36044;36045;36046;43495;43496;43497;43498;43499;53785;53786;53787;53788;53789;59155;66789;66790;77370;77371;77372;77373;77374;77375;77376;78537;78538;78539;78540;78541;78542;78543;78544;78545;78546;78547;78548;78549;78550;78551;78552;78553;78554;78555;78556;78557;78558;78559;78560;78561;78562;83092;83093;83094;85808;85809;85810;85811;85812;85813;85814;85815;85816;85817;85818;85819;86188;86189;86190;86191;86192;86193;86194;86195;92388;96690;96691;96692;96693;96694;96695;104875;104876;104877;104878;104879;104880;104881;111037;111038;111039;111040;111041;111042;111043;111044;111045;111046;111047;111048;111049;111050;111051;111052;111053;111054;111055;115153;115154;115155;115156;115157;115158;115159;115160;115161;115162;115163;117906;117907;117908;117909;117910;117911;117912;117913;117914;117915;117916;117917;117918;117919;117920;117921;117922;119014,15448
O09174,Alpha-methylacyl-CoA racemase,Amacr,14,47.5,41.704,381,0.0,187.83,222610000.0,318;1341;2919;4842;4889;6383;6624;6639;9676;10525;10658;13379;14300;15738,2256;2257;2258;2259;2260;2261;2262;2263;2264;2265;2266;2267;2268;2269;2270;9890;9891;9892;9893;9894;9895;9896;9897;9898;9899;9900;9901;9902;9903;9904;9905;9906;9907;9908;20022;20023;20024;20025;20026;20027;20028;20029;31187;31188;31189;31190;31191;31192;31193;31464;41765;41766;41767;41768;41769;41770;41771;41772;41773;43478;43479;43480;43481;43482;43483;43484;43485;43486;43487;43488;43576;43577;43578;43579;43580;64435;64436;64437;64438;64439;64440;64441;64442;64443;64444;64445;69998;69999;70000;70001;70002;70003;70004;70005;70006;70007;70008;70009;70010;70011;70012;70906;70907;70908;70909;70910;70911;70912;70913;88079;88080;88081;88082;88083;88084;88085;93717;93718;103488;103489;103490;103491,2694
O35114,Lysosome membrane protein 2,Scarb2,3,8.8,54.043,478,0.0,14.817,2487900.0,2168;3660;9115,14747;14748;14749;14750;14751;14752;14753;14754;24213;24214;24215;24216;60920;60921;60922;60923;60924,17887
O35129,Prohibitin-2,Phb2,13,46.2,33.296,299,0.0,105.36,260450000.0,1262;1304;2711;4588;4865;5397;7781;8612;8667;9628;12703;16519;16543,9360;9361;9362;9363;9364;9365;9623;9624;9625;9626;9627;9628;9629;18641;18642;18643;18644;29742;29743;31318;34837;34838;34839;34840;34841;34842;34843;34844;34845;34846;34847;34848;34849;34850;34851;34852;51603;51604;51605;51606;51607;51608;51609;51610;51611;51612;51613;57642;57643;57644;57645;57646;57647;57648;57649;57650;57651;57652;57653;58054;58055;58056;58057;58058;58059;58060;58061;58062;58063;58064;58065;58066;58067;64123;64124;84332;84333;84334;84335;84336;84337;84338;84339;84340;84341;84342;84343;84344;109377;109378;109379;109380;109381;109382;109383;109384;109385;109386;109558,11513
O35215,D-dopachrome decarboxylase,Ddt,10,89.8,13.077,118,0.0,180.01,202630000.0,5135;5363;8243;9057;11533;12554;12595;14457;15024;16952,33117;33118;33119;33120;33121;33122;33123;33124;33125;33126;34628;34629;34630;34631;34632;34633;34634;34635;34636;34637;34638;34639;34640;34641;34642;34643;34644;34645;34646;34647;34648;34649;34650;34651;34652;54890;54891;54892;54893;54894;54895;60379;60380;60381;60382;60383;60384;60385;60386;60387;60388;60389;60390;60391;60392;60393;60394;76958;76959;83177;83178;83179;83180;83181;83182;83183;83184;83185;83186;83187;83188;83189;83190;83191;83192;83193;83194;83195;83196;83197;83198;83199;83625;83626;83627;83628;83629;83630;83631;83632;94646;94647;94648;98486;98487;98488;112437;112438,40097
O35226,26S proteasome non-ATPase regulatory subunit 4,Psmd4,6,29.0,40.703,376,0.0,30.648,8308100.0,3;7877;10465;11639;14177;16687,5;52271;69638;69639;69640;77671;92902;110765;110766,5
O35286,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15,Dhx15,7,10.2,91.006,795,0.0,21.464,7445000.0,3438;5598;9611;10530;14071;15115;17689,23132;36202;63969;63970;63971;63972;63973;70048;92149;99259;99260;99261;99262;99263;99264;99265;117606;117607;117608;117609;117610,27933
O35295,Transcriptional activator protein Pur-beta,Purb,4,31.5,33.901,324,0.0,47.174,6344400.0,3027;6142;6143;6144,20667;20668;39965;39966;39967;39968;39969;39970;39971;39972;39973;39974;39975;39976;39977;39978;39979;39980;39981;39982,25003
O35309,N-myc-interactor,Nmi,3,18.8,35.235,314,0.0,21.425,1196600.0,6011;8234;15596,38994;54819;54820;102235;102236;102237;102238,47082
O35326,Serine/arginine-rich splicing factor 5,Srsf5,2,10.4,30.891,269,0.0,8.6,1112600.0,1888;9847;16957,13197;13198;13199;13200;65504;65505;65506;65507;112489,16049
