Protein IDs,Protein names,Gene names,Razor + unique peptides,Sequence coverage [%],Mol. weight [kDa],Sequence length,Q-value,Score,Intensity,Peptide IDs,Evidence IDs,Best MS/MS
C9JWS0,Complement C1q B chain,C1QB,2,2.9,109.97,251,0.0,13.929,186220000,7679;9679,35885;35886;35887;43263;43264,48961
C9JXF9,Annexin,ANXA3,10,45.5,27.671,284,0.0,39.093,3707800000,749;796;967;5272;5480;8613;10721;12311;12527;16012,3223;3372;3373;3374;4821;24738;24739;24740;25632;25633;25634;39009;39010;39011;39012;39013;48459;48460;55440;55441;55442;56184;56185;72807;72808,4495
C9JYY6,HGF activator,HGFAC,19,20.8,130.66,662,0.0,124.97,2031300000,324;2931;4022;5298;5824;6166;7188;7602;7848;8255;9885;10664;11910;13150;13573;15121;15538;15801;16702,1177;1178;13087;13088;18496;18497;24850;24851;26927;26928;26929;28985;28986;28987;28988;34085;35675;36509;36510;36511;36512;37921;43933;48305;48306;53751;59691;59692;59693;61620;69261;69262;69263;70739;71866;71867;76367;76368,1585
D3YTG3,Vitamin D-binding protein (Gc-globulin) (Group-specific component),GC,14,9.7,195.32,476,0.0,323.31,10050000000,2004;4837;5207;5274;5818;8044;8187;9244;11017;11584;11585;14054;15757;16693,8293;8294;22401;22402;22403;24550;24551;24552;24553;24554;24742;24743;24744;26879;26880;26881;26882;26883;37477;37478;37479;37480;37813;37814;41718;49924;49925;49926;49927;49928;52167;52168;52169;63359;63360;63361;63362;63363;71654;71655;76349;76350;76351;76352;76353;76354,11198
D6R934,Cadherin 6,CDH6,3,14.7,26.459,608,0.0,51.741,690610000,4615;8890;14134,21603;21604;21605;40087;40088;40089;63637;63638,30043
D6RA82,Collagen type XII alpha 1 chain,COL12A1,14,54.2,32.118,3062,0.0,36.424,448830000,773;2138;2440;2451;4508;5335;5861;9253;11175;11508;12669;12711;13102;16262,3275;8747;10476;10497;21068;24918;24919;27101;41730;50612;51801;56674;56675;56676;56935;56936;59570;74095,4563
D6RAR4,Hepatitis A virus cellular receptor 2,HAVCR2,24,43.5,71.482,273,0.0,323.31,61705000000,1564;1791;1847;2864;3252;8515;8516;8704;8804;9149;10402;10403;10745;11005;11659;12620;13330;14549;14709;14838;15696;16198;16547;16691,7206;7207;7208;7209;7731;7732;7733;7887;7888;7889;7890;7891;7892;7893;7894;7895;7896;7897;7898;7899;12821;12822;12823;14927;14928;14929;14930;14931;14932;14933;14934;14935;14936;14937;38726;38727;39302;39303;39304;39787;39788;41261;41262;41263;46856;46857;46858;46859;46860;48568;48569;48570;48571;48572;48573;48574;48575;48576;48577;49882;49883;49884;52591;52592;52593;52594;56532;56533;56534;56535;56536;56537;56538;56539;56540;56541;60416;60417;60418;60419;60420;60421;60422;60423;65918;65919;65920;65921;65922;65923;66974;68367;68368;68369;68370;68371;71490;71491;71492;71493;71494;71495;71496;71497;71498;71499;71500;71501;71502;73894;73895;73896;73897;73898;75568;75569;75570;76339;76340;76341;76342;76343;76344;76345;76346;76347,9861
D6RF35,Tubulin-specific chaperone A,TBCA,2,3.6,53.02,84,0.0,2.4008,25676000,14083;15420,63474;70291,85317
D6RF86,"CALM1 protein (Calmodulin 1) (Calmodulin 2) (Calmodulin 2 (Phosphorylase kinase, delta), isoform CRA_a) (Calmodulin 3) (Calmodulin 3 (Phosphorylase kinase, delta), isoform CRA_a) (LP7057 protein)",CALM1 CALM2 CALM3 hCG_17033 hCG_20313,13,28.1,67.402,113,0.0,103.39,419080000,2720;4147;4950;7400;8005;8674;9168;9169;14056;14379;15404;16113;16689,12259;19172;19173;22767;22768;35004;35005;37196;37197;39176;41327;41328;63368;64690;64691;70233;73280;76333,16435
D6RGG3,ceramidase (EC 3.5.1.23),ASAH1,38,13.9,333.2,370,0.0,289.35,1466700000,367;2132;2630;2756;4433;5154;5507;5757;6370;7280;7392;7837;7868;7928;7963;8261;9035;9600;10909;11098;11156;11204;11406;12718;12770;13316;13318;13378;13877;14420;14818;14990;15233;15310;15694;15721;15859;15968,1295;1296;8737;11248;11249;12366;20802;24205;25721;26719;26720;29925;34576;34577;34987;36476;36570;36868;36869;36870;37019;37020;37930;40757;40758;43064;49463;50360;50361;50548;50549;50688;50689;51431;56948;57440;60300;60303;60543;62801;62802;65334;68285;68868;68869;68870;69680;69864;71488;71578;72047;72048;72581,1727
E5RHN3,"Protein C, inactivator of coagulation factors Va and VIIIa",PROC,4,19.8,30.33,495,0.0,8.6352,117050000,327;3058;5303;13802,1184;1185;1186;14211;24856;24857;62569,1599
E5RIW3,G protein subunit beta 2,GNB2,6,47.6,10.08,296,0.0,10.103,361120000,256;2524;8404;8803;11437;12335,964;10703;38415;39786;51615;51616;55487;55488,1327
E7ETZ0,Septin,SEPTIN7,12,76.0,16.966,401,0.0,202.37,5321600000,2220;2283;2956;2957;3188;3215;3216;3866;10384;10385;13110;15085,9028;9338;9339;13497;13498;13499;13500;13501;13502;13503;14674;14675;14676;14677;14678;14679;14680;14761;14762;14763;14764;14765;17860;46791;46792;46793;46794;46795;46796;59587;69181;69182,12145
E7EMM4,protein-tyrosine-phosphatase (EC 3.1.3.48),PTPRM,3,11.1,41.796,1390,0.0,28.827,48207000,4200;14514;15343,19678;65853;70025,27269
E7END6,Alpha-synuclein,SNCA,25,43.8,55.389,115,0.0,323.31,87097000000,1820;2961;3907;4370;4991;5496;5497;7709;8283;8571;8572;9021;9022;9043;9044;12197;12262;12494;13506;13994;16223;16225;16226;16737;16738,7810;7811;7812;7813;7814;7815;13630;13631;13632;13633;13634;13635;13636;13637;13638;13639;13640;13641;13642;13643;13644;13645;13646;13647;13648;13649;13650;13651;13652;13653;13654;13655;13656;13657;13658;13659;13660;13661;13662;13663;13664;13665;13666;13667;13668;13669;13670;13671;18140;18141;18142;18143;18144;20146;20147;23203;23204;25679;25680;25681;25682;25683;25684;25685;35947;37969;38886;38887;38888;38889;38890;38891;40714;40715;40716;40717;40718;40719;40720;40721;40722;40723;40724;40725;40726;40727;40728;40822;40823;40824;40825;55019;55020;55256;55257;55258;55259;55260;55261;55262;55263;55264;55265;55266;55267;56065;61192;61193;61194;61195;61196;61197;61198;61199;61200;61201;61202;61203;61204;61205;61206;61207;61208;61209;61210;61211;61212;61213;61214;61215;63171;63172;63173;63174;63175;63176;63177;63178;63179;73989;73990;73991;73992;73993;73994;73995;73996;73997;73999;74000;74001;74002;74003;74004;74005;74006;74007;74008;74009;74010;74011;74012;74013;76485;76486;76487;76488;76489;76490;76491;76492;76493;76494;76495;76496;76497;76498;76499;76500;76501;76502;76503;76504;76505;76506;76507;76508;76509;76510;76511;76512,10609
E7EUU1,Polyadenylate-binding protein (PABP),PABPC1,6,5.5,165.68,591,0.0,12.738,162410000,235;3364;6185;8885;10265;11024,930;15269;29260;40053;45575;49959,1286
E7ENR4,"Maltase-glucoamylase (Alpha-1,4-glucosidase) (EC 3.2.1.20)",MGAM MGA MGAML,2,2.0,106.31,2753,0.0,2.8619,11863000,10797;14591,49005;66510,66148
H7BXU4,"Complement factor I (Complement factor I, isoform CRA_b)",CFI hCG_21044,7,32.2,39.482,576,0.0,11.609,337970000,107;108;994;9699;9700;11963;13032,589;590;591;4878;43320;43321;43322;54021;58558,855
E7EP32,UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9),UGP2,2,5.7,32.408,517,0.0,3.0826,56632000,512;15239,2460;2461;69692,3508
G3V1Q4,Ectonucleotide pyrophosphatase/phosphodiesterase 2,ENPP2,4,9.4,44.842,884,0.0090192,1.2701,27517000,901;3076;14084;15581,4655;14267;63475;70907,6451
E7EPS8,Hematopoietic cell-specific Lyn substrate 1,HCLS1,19,18.8,157.07,449,0.0,323.31,2825000000,537;1315;4088;4216;4363;4364;5297;5361;5642;7177;7367;7757;8157;10193;11926;13243;13883;14755;15434,2523;2524;2525;6422;6423;6424;18963;18964;18965;19712;20138;20139;24848;24849;25060;25061;26149;26150;26151;34066;34067;34935;34936;36110;36111;37752;37753;37754;45164;53914;53915;60040;60041;60042;62812;62813;62814;62815;67224;70316;70317;70318,3586
E7EPV7,Myomesin 2,MYOM2,6,60.0,11.777,890,0.0,36.352,160980000,641;3649;3651;3653;4142;14623,2809;16690;16697;16699;19155;66730,3932
E7EPZ9,Aggrecan core protein (Cartilage-specific proteoglycan core protein) (CSPCP) (Chondroitin sulfate proteoglycan core protein 1) (Chondroitin sulfate proteoglycan 1) [Cleaved into: Aggrecan core protein 2],ACAN AGC1 CSPG1 MSK16,2,37.3,458.38,2530,0.0,12.81,78308000,216;442;484;1223;1224;1301;1884;1885;1887;1914;2019;2049;2295;2300;2466;2614;2615;2833;2834;2835;2836;2837;2838;2839;2840;2842;3903;3924;4101;4156;4428;4432;4436;4437;4438;4439;4631;4768;4769;4893;4894;4895;4896;4904;4905;4906;4907;4908;5156;5157;5213;5237;5436;5547;5548;5624;5625;5819;5952;6061;6193;6202;6469;6777;6779;7572;8854;9034;9093;9094;9118;9443;9597;9675;9715;9767;9890;9918;9920;9921;10301;10363;10364;10365;10366;10430;12349;12375;12456;12607;12905;13708;13714;13930;14149;14279;14530;14693;14694;15181;15616;15634;15643;15734;15735;15736;15738;15841;15899;15988;16111;16375;16546;16791,866;867;1959;1960;2346;6052;6053;6054;6055;6376;6377;6378;6379;7984;7985;7986;7988;8067;8468;8469;8470;8471;8543;8544;8545;8546;8547;9361;9381;9382;10574;11209;11210;11211;11212;12755;12756;12757;12758;12759;12760;12761;12762;12763;12764;12765;12766;12769;12770;12771;12772;12773;12774;12775;18122;18170;18171;18172;18173;18174;18175;18998;19439;19440;19441;19442;19443;19444;19445;19446;19447;19448;19449;19450;19451;19452;20792;20801;20811;20812;20813;20814;20815;20816;20817;20818;21676;21677;21678;22133;22134;22135;22136;22137;22602;22603;22604;22605;22606;22607;22608;22609;22610;22611;22612;22613;22614;22615;22627;22628;22629;22630;22631;22632;22633;22634;22635;22636;22637;22638;22639;24207;24208;24577;24629;25442;25814;25815;25816;25817;26076;26077;26078;26079;26080;26081;26082;26083;26084;26085;26086;26087;26088;26089;26090;26091;26092;26093;26094;26095;26096;26097;26098;26099;26100;26101;26884;27390;27391;28577;29271;29272;29305;29306;29307;29308;30490;31992;31994;31995;31996;31997;31998;31999;35465;35466;35467;35468;35469;35470;39929;40750;40751;40752;40753;40754;40755;40756;41076;41077;41078;41079;41080;41081;41082;41083;41084;41085;41086;41175;41176;41177;41178;41179;41180;41181;41182;41183;41184;41185;41186;42475;43052;43053;43054;43055;43056;43057;43058;43059;43060;43247;43248;43249;43250;43251;43252;43253;43254;43255;43347;43348;43349;43580;43581;43582;43583;43584;43943;43944;43945;43946;43947;43948;43949;43950;43951;43952;44109;44110;44111;44112;44113;44114;44115;44116;44121;44122;44123;44124;44125;44126;45772;45773;45774;46565;46566;46567;46568;46569;46570;46571;46572;46573;46574;46575;46576;46577;46578;46579;46580;46581;46976;46977;46978;46979;46980;46981;46982;55547;55548;55611;55933;56495;58174;58175;58176;58177;58178;58179;58180;58181;58182;58183;58184;58185;58186;58187;58188;58189;62092;62109;62110;62111;62112;62966;63678;63679;64376;64377;64378;65890;65891;65892;66940;66941;66942;66943;66944;66945;66946;66947;66948;69554;71139;71140;71141;71142;71143;71214;71260;71610;71611;71612;71613;71614;71615;71616;71617;71619;71998;71999;72000;72001;72002;72003;72004;72332;72333;72739;72740;73277;73278;74563;75564;75565;75566;75567;76651;76652,1207
E7EQV3,Microsomal triglyceride transfer protein large subunit,MTTP,2,2.9,65.747,811,0.00061767,2.301,16381000,1326;16871,6441;76962,8899
E7ER45,Interleukin 1 receptor like 1,IL1RL1,3,2.7,312.02,314,0.0,9.4343,19023000,1408;11791;16190,6801;53455;73873,9357
F5GYC7,Alpha-mannosidase (EC 3.2.1.-),MAN2B2,9,6.7,164.71,958,0.0,15.793,117890000,1549;2538;7406;7925;10786;12659;14058;15994;17005,7176;7177;10749;35017;36853;48705;56651;63375;72763;77448,9823
G3XAM2,receptor protein-tyrosine kinase (EC 2.7.10.1),FLT4,3,5.2,65.059,1306,0.0,3.5556,73955000,983;1634;15079,4860;7382;7383;69174,6695
E7EUC7,Complement C3b/C4b receptor 1 (Knops blood group),CR1,12,26.7,57.805,604,0.0,122.52,790930000,556;3512;4203;5785;6038;6482;7326;7769;8052;9703;10058;10660,2564;2565;15901;15902;19687;26808;26809;28496;28497;28498;30532;34775;36131;36132;37505;43326;44745;44746;44747;48300;48301,3633
E7EUF1,receptor protein-tyrosine kinase (EC 2.7.10.1),CSF1R,30,41.0,101.55,671,0.0,323.31,13328000000,22;496;1570;1909;5440;5593;6862;7241;7973;8389;10647;10748;10829;11882;12309;12351;12493;12595;13644;13657;13876;14748;15549;15799;15800;16121;16383;16400;16468;16629,63;64;65;66;2369;2370;2371;2372;2373;7219;7220;7221;7222;8045;8046;8047;8048;25480;25481;25482;25483;25484;25485;25939;25940;32258;32259;32260;32261;34386;34387;34388;37041;37042;37043;37044;37045;37046;37047;38371;48271;48585;49189;49190;53694;53695;53696;53697;55432;55433;55434;55435;55436;55437;55551;55552;56063;56064;56471;56472;61813;61814;61815;61816;61886;62797;62798;62799;62800;67182;67183;70779;71861;71862;71863;71864;71865;73308;73309;74586;74587;74639;74640;74641;74642;75233;75234;75235;75236;75237;75238;75239;75240;75241;75242;75959;75960;75961;75962;75963;75964;75965;75966;75967,84
E7EVW7,Neuropilin,NRP1,2,4.5,49.704,906,0.0,3.6814,37493000,3685;13886,16827;62821,22832
E7EWH9,receptor protein-tyrosine kinase (EC 2.7.10.1),EPHA4,2,3.4,99.713,949,0.0,8.467,8413800,5235;9223,24625;41655,33982
H0YM81,protein-tyrosine-phosphatase (EC 3.1.3.48),PTPRK,11,6.5,257.44,1458,0.0,198.81,656650000,1935;2862;6788;8228;14003;14368;14741;14742;15786;16853;16926,8108;8109;12812;32016;32017;32018;32019;37882;63202;63203;63204;64655;64656;67148;67149;71723;76923;77122;77123,10980
E9PBP6,Translin (Component 3 of promoter of RISC),TSN,5,5.8,102.64,223,0.0,13.814,57569000,3991;4947;8140;9689;10683,18392;22761;37724;37725;43283;48355;48356,25099
E9PC41,Caldesmon 1,CALD1,4,15.0,35.597,536,0.0,7.3224,82386000,4914;7861;12030;15074,22652;36542;54349;54350;69168,31412
E9PCD7,C-type lectin domain family 3 member B,CLEC3B,7,10.9,108.15,160,0.0,93.927,312670000,113;1373;4795;5822;7281;9963;13946,598;599;6586;22200;26924;26925;34578;34579;34580;34581;44345;44346;63003,865
E9PD35,Glutathione S-transferase (EC 2.5.1.18),GSTM2,21,21.0,146.45,193,0.0,295.12,4676600000,1331;2044;2156;3275;4430;6194;6243;6993;7261;8535;8568;11206;11960;12443;12911;13085;13349;14842;14843;16730;16783,6450;6451;6452;6453;8534;8535;8813;8814;14995;14996;20794;20795;20796;20797;20798;29273;29274;29275;29276;29277;29502;32725;32726;32727;34531;34532;34533;34534;34535;38752;38753;38754;38879;38880;50692;50693;50694;50695;54013;54014;54015;55882;58210;58211;58212;58213;58214;59334;60475;60476;68384;68385;68386;68387;68388;68389;68390;76464;76465;76630;76631;76632,8913
E9PQN4,"Cofilin 1 (Cofilin 1 (Non-muscle), isoform CRA_a)",CFL1 hCG_2039457,11,19.5,126.01,149,0.0,61.607,393900000,1592;2468;5890;6466;11138;13096;14900;14927;15093;15427;16505,7297;7298;10577;27203;27204;30482;50481;59487;59488;68541;68616;69200;70305;75376,9986
E9PEK4,Nucleobindin 2,NUCB2,10,18.5,74.268,338,0.0,323.31,3545900000,830;1479;1866;4823;7008;8489;8612;9292;15323;15550,4053;4054;4055;7019;7020;7021;7022;7947;7948;7949;22271;22272;22273;22274;22275;22276;22277;22278;22279;32767;32768;32769;32770;38677;38678;39005;39006;39007;39008;41896;69934;69935;69936;69937;69938;70780,5544
E9PEP6,Junction adhesion molecule like,JAML,28,38.5,101.3,305,0.0,323.31,18358000000,1169;1561;2055;4473;4675;5224;5229;5862;7224;7397;7504;7628;7629;7862;8857;9603;9604;10242;10379;10463;12769;12916;13432;13968;14045;14747;16490;16501,5762;5763;5764;7199;7200;7201;7202;8574;20919;20920;20921;21819;21820;24595;24596;24605;24606;24607;24608;24609;24610;24611;24612;24613;24614;24615;27102;27103;27104;27105;34327;34328;34329;34330;34997;34998;35283;35284;35285;35286;35287;35744;35745;35746;35747;35748;35749;35750;35751;36543;36544;36545;36546;36547;36548;39933;39934;39935;43071;43072;43073;43074;45530;45531;45532;45533;46773;46774;47151;47152;47153;47154;47155;57437;57438;57439;58227;58228;58229;58230;58231;58232;58233;58234;60763;60764;60765;60766;60767;60768;60769;60770;60771;60772;60773;60774;60775;60776;60777;60778;60779;60780;60781;63056;63057;63058;63342;67180;67181;75300;75301;75302;75303;75304;75305;75306;75307;75308;75309;75310;75367;75368,7899
E9PG71,Transmembrane protein 25,TMEM25,11,19.8,105.71,381,0.0,323.31,1095800000,824;2060;4260;6036;7218;10522;10842;11525;13572;16165;16949,4027;4028;8579;19814;19815;28468;28469;34227;34228;34229;47462;49228;49229;49230;49231;49232;51844;51845;61617;61618;61619;73554;73555;73556;77280;77281,5514
E9PG94,Aminopeptidase (EC 3.4.11.-),NPEPPS,2,17.6,32.561,915,0.0,7.7208,5848300000,1333;2896;3420;15971;16387;16561,6455;6456;6457;6458;6459;6460;6461;6462;12956;12957;12958;12959;12960;12961;12962;15451;15452;15453;72589;72590;72591;72592;74592;74593;74594;74595;74596;74597;74598;74599;74600;74601;74602;74603;74604;74605;74606;74607;75743;75744;75745;75746,8916
Q5TG12,UPAR/Ly6 domain-containing protein,,12,10.8,164.2,108,0.0,39.911,582950000,4072;5360;6035;6345;8156;9708;10190;10378;10713;12919;13162;13830,18722;25058;25059;28466;28467;29870;37751;43333;45137;45138;46772;48443;48444;58239;59729;59730;59731;59732;62639;62640,25513
E9PGT1,EGF containing fibulin extracellular matrix protein 2,EFEMP2,2,9.4,25.572,436,0.0,3.8886,58733000,4232;8478,19742;38648,27342
E9PGZ1,Pyridoxal kinase (EC 2.7.1.35) (Pyridoxine kinase),PDXK,15,32.1,61.705,272,0.0,145.69,737050000,3201;3423;3487;5598;8893;10610;10611;11772;11937;12270;12293;12363;14589;15411;16520,14725;15458;15812;15813;25947;40094;40095;48149;48150;48151;53370;53951;55298;55299;55354;55580;66504;66505;70249;70250;75412;75413,19920
E9PHK0,Signal regulatory protein beta 2,SIRPB2,11,85.0,17.794,289,0.0,323.31,194780000000,1576;1811;2810;4131;5783;8787;11259;11260;12024;13902;13955,7232;7233;7234;7235;7236;7237;7238;7239;7240;7241;7242;7243;7244;7245;7246;7247;7248;7249;7250;7251;7252;7253;7254;7255;7790;7791;12553;12554;12555;12556;12557;12558;12559;12560;12561;12562;12563;12564;12565;12566;12567;12568;12569;12570;12571;12572;12573;12574;12575;12576;12577;12578;12579;12580;12581;19093;19094;19095;19096;19097;19098;19099;19100;19101;19102;19103;19104;19105;19106;19107;19108;19109;19110;19111;19112;19113;19114;19115;19116;26789;26790;26791;26792;26793;26794;26795;26796;26797;26798;26799;26800;26801;26802;26803;26804;26805;39701;39702;39703;39704;39705;39706;39707;39708;39709;39710;39711;39712;39713;39714;39715;39716;39717;39718;39719;39720;39721;39722;39723;39724;39725;39726;39727;39728;39729;39730;39731;39732;39733;39734;39735;39736;39737;39738;39739;39740;39741;39742;39743;39744;39745;50880;50881;50882;50883;50884;50885;50886;50887;50888;50889;50890;50891;50892;50893;50894;50895;50896;50897;50898;50899;50900;50901;50902;54296;54297;54298;54299;54300;54301;54302;54303;54304;54305;54306;54307;54308;54309;54310;54311;54312;54313;54314;54315;54316;54317;54318;54319;54320;54321;54322;54323;54324;54325;54326;54327;54328;54329;54330;54331;54332;54333;54334;54335;54336;54337;54338;54339;62882;62883;62884;62885;62886;62887;62888;62889;62890;63015;63016;63017;63018;63019;63020;63021;63022;63023;63024;63025;63026;63027;63028;63029;63030;63031;63032;63033;63034;63035;63036;63037,9898
E9PHN6,Colony stimulating factor 2 receptor subunit alpha,CSF2RA,6,39.9,22.876,285,0.0,49.705,168490000,7876;8721;9072;9418;10247;11079,36587;36588;36589;39340;40945;42363;42364;45539;45540;50229,49994
G3V1A4,Adenosine deaminase (EC 3.5.4.4),ADA,8,61.7,16.811,339,0.0,72.55,864210000,1281;1282;3382;3740;6735;9049;10788;16438,6259;6260;6261;15320;17023;17024;31902;40876;40877;40878;40879;48958;75099;75100,8654
E9PKG6,"Proteasome 26S subunit, non-ATPase 9",PSMD9,3,9.2,40.341,128,0.0,4.8226,51231000,100;10159;15703,567;45059;45060;71537,830
E9PKK2,Sulfatase modifying factor 1,SUMF1,5,15.1,34.462,426,0.0,4.26,204890000,640;1337;9283;15063;15591,2808;6499;41877;69124;71035,3931
E9PKP3,BRO1 domain-containing protein BROX (BRO1 domain- and CAAX motif-containing protein),BROX,3,11.3,40.795,338,0.0,20.851,111190000,8673;14804;16858,39174;39175;68201;76935;76936,53221
E9PLK3,Complement C4-B (Complement C4B (Chido blood group)),C4B,4,5.7,102.99,1698,0.0,8.9098,22183000,349;460;1155;15912,1247;2031;2032;5708;72380,1671
E9PNW4,ubiquitinyl hydrolase 1 (EC 3.4.19.12),OTUB1,6,47.2,11.985,241,0.0,25.072,3472800000,473;1933;4008;4658;9780;13744,2316;2317;2318;2319;8106;18469;21758;21759;21760;21761;43609;43610;62265,3328
E9PRU1,Exostosin like glycosyltransferase 2,EXTL2,8,23.2,48.191,147,0.0,18.225,192470000,1617;1663;1896;3051;3052;5070;7383;13561,7350;7351;7472;8015;14202;14203;23451;34967;34968;61430,10050
F2Z2Y4,Collagen type XXI alpha 1 chain,COL21A1,3,16.5,30.638,956,0.0,15.381,15252000,8262;12782;16068,37931;57474;72961,51668
F2Z2Y9,Solute carrier family 3 member 2,SLC3A2,2,9.0,31.58,599,0.0,7.5238,48973000,3237;15823,14810;71921,20038
